Using device: cuda
Scrambled cube:    DRR
   UUD
   LDB
BFFUFLULFDUL
ULDRFRBRFLBB
FDDRLFUFBRUL
   BBR
   BDR
   DLU

Scrambled cube: D U' D D' R D' F' D' R' L' F B' U R D B' U B' 
Solving...
Generation 1: Best Fitness = -10.652382850646973, Best Solution = U R D' R' R' B' R' B R' U' L' L' U L U D' L' R' F R U' L D' R 
Generation 6: Best Fitness = 16, Best Solution = L L U L' D' U' L' R' B' R' D' F' U' L F' , Temperature = 53.144100000000016
Generation 7: Best Fitness = 16, Best Solution = D R' F' U' L' B' U' B' R U B F U F , Temperature = 47.829690000000014
Generation 8: Best Fitness = 16, Best Solution = B' D' R' N R' F' B' B U D R B L F F' B' D' D , Temperature = 43.04672100000001
Generation 9: Best Fitness = 16, Best Solution = N U D' L' N N D D' B' L U R , Temperature = 38.742048900000015
Generation 10: Best Fitness = 16, Best Solution = L' F D' R U F D F B R' , Temperature = 34.86784401000001
Generation 11: Best Fitness = 16, Best Solution = U' U' D' F' B D L L' U D D F' L R' , Temperature = 31.381059609000012
Generation 12: Best Fitness = 15, Best Solution = N B' U F B' B R U L B' D' U' B U D' B R' R' R' B' , Temperature = 28.242953648100013
Generation 13: Best Fitness = 16, Best Solution = R U' R B B' R' B B D N D' L F R F B , Temperature = 25.41865828329001
Generation 14: Best Fitness = 16, Best Solution = U' R D' U D' R D D D' R U U D' U D' B F' L U' L R' R' U' , Temperature = 22.87679245496101
Generation 15: Best Fitness = 16, Best Solution = L' D D' N F' D' L' D F' B' F F' D B' D B' R' F' F' B B' N D , Temperature = 20.58911320946491
Generation 16: Best Fitness = 16, Best Solution = R' D L B' F' F' B U F' U' D' R' U' D' R B' R , Temperature = 18.53020188851842
Generation 17: Best Fitness = 16, Best Solution = R' D L B' F' F' B U F' U' D' R' U' D' R B' R , Temperature = 16.67718169966658
Generation 18: Best Fitness = 16, Best Solution = L' L' N N U L' B D D' L R D R' L L' D' D' , Temperature = 15.009463529699921
Generation 19: Best Fitness = 16, Best Solution = B' N R' U L' R' L D F N B' F' R R' F D' R' R' D' L' D' B L' R' D' , Temperature = 13.50851717672993
Generation 20: Best Fitness = 16, Best Solution = D' R' F' R U F L N F' B' F' F' L' U R U' U' F , Temperature = 12.157665459056936
Generation 21: Best Fitness = 16, Best Solution = F' F U U' F' R' L' D F' D' F U F' R U' N R B U R' U' , Temperature = 10.941898913151244
Generation 22: Best Fitness = 16, Best Solution = N L' U B' N D D' L' D U D' D' R R D' L' L , Temperature = 9.847709021836119
Generation 23: Best Fitness = 16, Best Solution = R' R' U' F D U U D U N L' L' L' R' D' F' L B F' U R' R' , Temperature = 8.862938119652506
Generation 24: Best Fitness = 16, Best Solution = F' D' F' F F' N F L L' L L' F F F F B D' R L' D' R N U' L B' F F , Temperature = 7.9766443076872555
Generation 25: Best Fitness = 16, Best Solution = D L N F' R N R D' D' R' B D' D U' B' B N D U' B L D R D U R' U' , Temperature = 7.17897987691853
Generation 26: Best Fitness = 16, Best Solution = B' R' R' B D R D' U' R N N R U' L R N F' B , Temperature = 6.461081889226677
Generation 27: Best Fitness = 16, Best Solution = N F' D D' D U' B D' U' U' D' L' F' D' B' D B' U' R' D' D' U F B R U U' R D D , Temperature = 5.81497370030401
Generation 28: Best Fitness = 16, Best Solution = L N F' B N F R D B L' R' F L R B F' L' N , Temperature = 5.233476330273609
Generation 29: Best Fitness = 15, Best Solution = F L' B B F' F R' U R' F D' N R' L' U F F D' F F' , Temperature = 4.710128697246248
Generation 30: Best Fitness = 16, Best Solution = U' U' L L' D' B' L' B' U R L' F' L F' B' U' U R' L' R' U' N , Temperature = 4.239115827521624
Generation 31: Best Fitness = 16, Best Solution = U B D' B' L' F' F' B B B' F' F L' R B' B' N L' U' U B' D B' N L' R' R' R' R' D' , Temperature = 3.815204244769461
Generation 32: Best Fitness = 16, Best Solution = F F' D U D F' U U B D' D' D R' D B' D B D' F' U' D , Temperature = 3.433683820292515
Generation 33: Best Fitness = 16, Best Solution = F' L' U L' U' L' L' L' L D D' U F N N L' L' L B R' L D' , Temperature = 3.090315438263264
Generation 34: Best Fitness = 16, Best Solution = F L' D L B' U F' U B' R U' B' R' L R' U' L R L' U U B' R' D D B D U' L U B' , Temperature = 2.7812838944369376
Generation 35: Best Fitness = 16, Best Solution = D' U N N L' U B' N F' F B B' U' R' B' D' R' B' U' R' U' N , Temperature = 2.5031555049932437
Generation 36: Best Fitness = 16, Best Solution = L N D' D' N N F L L' U' U' R N L' D N F F D' F B B' L , Temperature = 2.2528399544939193
Generation 37: Best Fitness = 16, Best Solution = D' U B D' N F' R B' L' U' D F' F' U D F' U D U D F L' F R D' L B' , Temperature = 2.0275559590445273
Generation 38: Best Fitness = 16, Best Solution = U L R' D D R R' D B L D D U U N L' D' F' R R' U' R' L' , Temperature = 1.8248003631400747
Generation 39: Best Fitness = 16, Best Solution = F' L' F B' N L' D' D B D' B' U' U R R' U' D B' L D' R' N , Temperature = 1.6423203268260673
Generation 40: Best Fitness = 16, Best Solution = B F' F L' F' N B' U' B' B' F R' D F' F F' B' L , Temperature = 1.4780882941434605
Generation 41: Best Fitness = 16, Best Solution = B F' F L' F' F B' B' U' B' N R' D F' B B' L L D' B' L B' L B' U L L' , Temperature = 1.3302794647291145
Generation 42: Best Fitness = 18, Best Solution = D D R L' F' D' R F' D R F U D B L B L F F L' U R' U , Temperature = 1.1972515182562031
Solution found!
Best solution found: U' D D R L' F' D' R F' D R F U R D B L B L F F L' U R' U Generation 1: Best Fitness = 16, Best Solution = L' L D' U F' N D' U' B L F' B R , Temperature = 90.0
Generation 2: Best Fitness = 16, Best Solution = N L' U' L' U F L' R R R' U D' B , Temperature = 81.0
Generation 3: Best Fitness = 16, Best Solution = B' D' D' F F U' U N L' U R R N , Temperature = 72.9
Generation 4: Best Fitness = 18, Best Solution = B L U R' R R' L F F F' D' U , Temperature = 65.61000000000001
Generation 5: Best Fitness = 16, Best Solution = R R F' F' B' U' R N U L' N N , Temperature = 59.049000000000014
Generation 6: Best Fitness = 16, Best Solution = U F N U R' F R U B' L' R D' N D' N L' , Temperature = 53.144100000000016
Generation 7: Best Fitness = 16, Best Solution = N F R L' F' B' F' B F' F' B , Temperature = 47.829690000000014
Generation 8: Best Fitness = 16, Best Solution = L' U' D' B' F' D' R L' L' U D F' B' U R F' , Temperature = 43.04672100000001
Generation 9: Best Fitness = 16, Best Solution = N B N L' F B F F' B' L R D' N U' D , Temperature = 38.742048900000015
Generation 10: Best Fitness = 16, Best Solution = L' F F' R' D N L U F R L R L L R' F' F U' B' R D L , Temperature = 34.86784401000001
Generation 11: Best Fitness = 16, Best Solution = F U F' L L F' R L U N N D' , Temperature = 31.381059609000012
Generation 12: Best Fitness = 15, Best Solution = B D' B' U U U' B B' R L L F' L F R R' U' B' R D L , Temperature = 28.242953648100013
Generation 13: Best Fitness = 16, Best Solution = L B U U R B U L' U U' R' B' R , Temperature = 25.41865828329001
Generation 14: Best Fitness = 16, Best Solution = N B U N D' N L' B' N F B F' L F , Temperature = 22.87679245496101
Generation 15: Best Fitness = 16, Best Solution = B' U' L' B' N U' B N R' B' B' L' R' N B' U D F B' B' F' , Temperature = 20.58911320946491
Generation 16: Best Fitness = 16, Best Solution = B D' U B' B F' N R B' B R N U' , Temperature = 18.53020188851842
Generation 17: Best Fitness = 15, Best Solution = D F R' F R' N D' R B L' U' L' N , Temperature = 16.67718169966658
Generation 18: Best Fitness = 16, Best Solution = B' B' U U U L' N U' B L F D' D' U' N R' F' F' , Temperature = 15.009463529699921
Generation 19: Best Fitness = 16, Best Solution = R D' D N F R R R' D' N D F B' F U' U U' L L' U N F' , Temperature = 13.50851717672993
Generation 20: Best Fitness = 16, Best Solution = U' L' R B' N U D D' R' R R' U , Temperature = 12.157665459056936
Generation 21: Best Fitness = 16, Best Solution = B' N R' N U D U' F' L' L' U U F U' D B' R L D' D B' , Temperature = 10.941898913151244
Generation 22: Best Fitness = 16, Best Solution = L B' D D' N B R' L' B F' L L U F R' D D' , Temperature = 9.847709021836119
Generation 23: Best Fitness = 16, Best Solution = L B' F' B' F' N B R U' B F U B' , Temperature = 8.862938119652506
Generation 24: Best Fitness = 16, Best Solution = L' R' D D B L F' B' L D' F' L L D U L' B' B B' L N R R N R U B , Temperature = 7.9766443076872555
Generation 25: Best Fitness = 16, Best Solution = B F D' D F' R' N L L F' N F F' F' D' U' , Temperature = 7.17897987691853
Generation 26: Best Fitness = 16, Best Solution = U' B' R B F U' F R B' U D , Temperature = 6.461081889226677
Generation 27: Best Fitness = 16, Best Solution = L D' U N L U' B F D F' N B' F' L' L' L' N D' B L B B D F' R' F' U L , Temperature = 5.81497370030401
Generation 28: Best Fitness = 16, Best Solution = U R' F' R N B U' L D' D F L' R' , Temperature = 5.233476330273609
Generation 29: Best Fitness = 16, Best Solution = R B' D N B B D' D' B B' R R' , Temperature = 4.710128697246248
Generation 30: Best Fitness = 16, Best Solution = B' L F' D N L' N U F L D U F' F' D' , Temperature = 4.239115827521624
Generation 31: Best Fitness = 16, Best Solution = U N D' U D' F R' F' F' U' U L' R' D U , Temperature = 3.815204244769461
Generation 32: Best Fitness = 16, Best Solution = N B R' B' N F B F' N B B N D , Temperature = 3.433683820292515
Generation 33: Best Fitness = 17, Best Solution = B' F' R' R' U B B L' D' U' D' U' R U U' R R' D L' F R B B' N , Temperature = 3.090315438263264
Generation 34: Best Fitness = 16, Best Solution = N U' U' R' R' D' N F F U L B L' B L' L D N N U U B' R F D' N F' U , Temperature = 2.7812838944369376
Generation 35: Best Fitness = 16, Best Solution = U' R' L' R' B' R' D L' D , Temperature = 2.5031555049932437
Generation 36: Best Fitness = 16, Best Solution = N F F B' L , Temperature = 2.2528399544939193
Generation 37: Best Fitness = 16, Best Solution = B R' D D D' U D' U R R' D' U' , Temperature = 2.0275559590445273
Generation 38: Best Fitness = 16, Best Solution = F R B' L , Temperature = 1.8248003631400747
Generation 39: Best Fitness = 16, Best Solution = R B' D' U D' U D' L L' B' B L L , Temperature = 1.6423203268260673
Generation 40: Best Fitness = 16, Best Solution = B R' D N , Temperature = 1.4780882941434605
Generation 41: Best Fitness = 16, Best Solution = B R B F R' F F' F B' N U' U , Temperature = 1.3302794647291145
Generation 42: Best Fitness = 16, Best Solution = B R , Temperature = 1.1972515182562031
Generation 43: Best Fitness = 18, Best Solution = B R N B' F F' F R' F B U' , Temperature = 1.0775263664305827
Generation 44: Best Fitness = 18, Best Solution = B R N B' F F' F R' F B U' , Temperature = 0.9697737297875245
Generation 45: Best Fitness = 18, Best Solution = B R' N B' F F' F R' F B U' , Temperature = 0.8727963568087721
Generation 46: Best Fitness = 18, Best Solution = B N R B' F R' F B U' , Temperature = 0.785516721127895
Generation 47: Best Fitness = 18, Best Solution = B R' N F' F B' F R' F B U' , Temperature = 0.7069650490151055
Generation 48: Best Fitness = 18, Best Solution = B R' F N F' F B' N R' F B U' , Temperature = 0.6362685441135949
Generation 49: Best Fitness = 18, Best Solution = B R N F' B' F F N R' F B , Temperature = 0.5726416897022354
Generation 50: Best Fitness = 18, Best Solution = B R' F B' N F' F R' F B , Temperature = 0.5153775207320118
Generation 51: Best Fitness = 18, Best Solution = B R N B' F F F' R' F B U' , Temperature = 0.46383976865881066
Generation 52: Best Fitness = 18, Best Solution = B R B' N F R' F B U' , Temperature = 0.4174557917929296
Generation 53: Best Fitness = 18, Best Solution = B R N F F' F B' R' F B , Temperature = 0.37571021261363663
Generation 54: Best Fitness = 18, Best Solution = B R' B' F F' F R' F B , Temperature = 0.338139191352273
Generation 55: Best Fitness = 18, Best Solution = B R N B' F' F F R' F' F' F B , Temperature = 0.3043252722170457
Generation 56: Best Fitness = 18, Best Solution = B R B' N F F' F R B F , Temperature = 0.2738927449953411
Generation 57: Best Fitness = 18, Best Solution = B R N B' F F' F R' F B , Temperature = 0.246503470495807
Generation 58: Best Fitness = 18, Best Solution = B R N F' F B' F R' F B , Temperature = 0.22185312344622632
Generation 59: Best Fitness = 18, Best Solution = B R N B' F F' F R' F B , Temperature = 0.1996678111016037
Generation 60: Best Fitness = 18, Best Solution = B R' F N F F' B' R F B , Temperature = 0.17970102999144333
Generation 61: Best Fitness = 18, Best Solution = B R F B' F' F R' F B , Temperature = 0.161730926992299
Generation 62: Best Fitness = 18, Best Solution = B R F' F' F F' F F B' F R' F B , Temperature = 0.1455578342930691
Generation 63: Best Fitness = 18, Best Solution = B R' F B' R' N F F F' B , Temperature = 0.13100205086376218
Generation 64: Best Fitness = 18, Best Solution = B R B' F F F' R F B , Temperature = 0.11790184577738597
Generation 65: Best Fitness = 18, Best Solution = B R F B' R' F F F B , Temperature = 0.10611166119964738
Generation 66: Best Fitness = 18, Best Solution = B R' F F F' B' R' B' B B' F , Temperature = 0.09550049507968264
Generation 67: Best Fitness = 18, Best Solution = B R F F' N F B' R' F B , Temperature = 0.08595044557171438
Generation 68: Best Fitness = 18, Best Solution = B R B' F F' F R' F B , Temperature = 0.07735540101454295
Generation 69: Best Fitness = 18, Best Solution = B R' B' F R' F F' F B , Temperature = 0.06961986091308867
Generation 70: Best Fitness = 18, Best Solution = B R F F B' F' R F B , Temperature = 0.0626578748217798
Generation 71: Best Fitness = 18, Best Solution = B R' N N F B' R F B , Temperature = 0.05639208733960182
Generation 72: Best Fitness = 18, Best Solution = B R F F' F B' N R' N F B , Temperature = 0.050752878605641635
Generation 73: Best Fitness = 18, Best Solution = B R F' B' F F F' F R' F B , Temperature = 0.045677590745077476
Generation 74: Best Fitness = 18, Best Solution = B R' B' F F' F R' B F , Temperature = 0.04110983167056973
Generation 75: Best Fitness = 18, Best Solution = B R F N B' R' F B , Temperature = 0.03699884850351276
Generation 76: Best Fitness = 18, Best Solution = B R B' F R' N B F , Temperature = 0.033298963653161484
Generation 77: Best Fitness = 18, Best Solution = B R' B' F F' F R B F U' , Temperature = 0.029969067287845336
Generation 78: Best Fitness = 18, Best Solution = B R' F F' F B' R B F , Temperature = 0.026972160559060803
Generation 79: Best Fitness = 18, Best Solution = B F' F R' F B' R F B , Temperature = 0.024274944503154722
Generation 80: Best Fitness = 18, Best Solution = B R' B' F' F F R' B F U , Temperature = 0.02184745005283925
Generation 81: Best Fitness = 18, Best Solution = B N R B' N F R B F , Temperature = 0.019662705047555327
Generation 82: Best Fitness = 18, Best Solution = B R F F' F B' R' F B , Temperature = 0.017696434542799795
Generation 83: Best Fitness = 18, Best Solution = B R B' F R B F , Temperature = 0.015926791088519816
Generation 84: Best Fitness = 18, Best Solution = B R' B' F F' F R B F , Temperature = 0.014334111979667835
Generation 85: Best Fitness = 18, Best Solution = B R B' F F F' R' F B , Temperature = 0.012900700781701052
Generation 86: Best Fitness = 18, Best Solution = B R' B' F R B N F , Temperature = 0.011610630703530947
Generation 87: Best Fitness = 18, Best Solution = B R B' F F' F R' B F , Temperature = 0.010449567633177852
Generation 88: Best Fitness = 18, Best Solution = B R' F' F B' F R F B , Temperature = 0.009404610869860067
Generation 89: Best Fitness = 18, Best Solution = B R' B' F R' B F F' F , Temperature = 0.00846414978287406
Generation 90: Best Fitness = 18, Best Solution = B R F B' R B N F , Temperature = 0.0076177348045866535
Generation 91: Best Fitness = 18, Best Solution = B N R' B' F F' F R F B D , Temperature = 0.006855961324127988
Generation 92: Best Fitness = 18, Best Solution = B R F F F' B' R' F B , Temperature = 0.0061703651917151894
Generation 93: Best Fitness = 18, Best Solution = B R B' F R F N B , Temperature = 0.005553328672543671
Generation 94: Best Fitness = 18, Best Solution = B R B' F R' B F F F' U , Temperature = 0.004997995805289304
Generation 95: Best Fitness = 18, Best Solution = B R' F B' R B F , Temperature = 0.004498196224760374
Generation 96: Best Fitness = 18, Best Solution = B R F B' R N F B , Temperature = 0.004048376602284336
Generation 97: Best Fitness = 18, Best Solution = B R F B' F F' R' F B , Temperature = 0.003643538942055903
Generation 98: Best Fitness = 18, Best Solution = B R' F B' R' B F , Temperature = 0.0032791850478503127
Generation 99: Best Fitness = 18, Best Solution = B R F B' R' N F B U' , Temperature = 0.0029512665430652817
Generation 100: Best Fitness = 18, Best Solution = B R' F B' R' N N F B , Temperature = 0.0026561398887587537
Generation 101: Best Fitness = 18, Best Solution = B R' F B' R F B , Temperature = 0.0023905258998828784
Generation 102: Best Fitness = 18, Best Solution = B R' B' F F F' R B F' , Temperature = 0.0021514733098945906
Generation 103: Best Fitness = 18, Best Solution = B R' F B' R' B F , Temperature = 0.0019363259789051315
Generation 104: Best Fitness = 18, Best Solution = B R' B' F R F F B F , Temperature = 0.0017426933810146183
Generation 105: Best Fitness = 18, Best Solution = B R F B' R' F N B , Temperature = 0.0015684240429131564
Generation 106: Best Fitness = 18, Best Solution = B R F B' R F B , Temperature = 0.0014115816386218408
Generation 107: Best Fitness = 18, Best Solution = B R B' F N R B F' , Temperature = 0.0012704234747596568
Generation 108: Best Fitness = 18, Best Solution = B R B' F R' F B , Temperature = 0.0011433811272836911
Generation 109: Best Fitness = 18, Best Solution = B R B' F R' N B F' , Temperature = 0.0010290430145553221
Generation 110: Best Fitness = 18, Best Solution = B R' B' F R' F B , Temperature = 0.0009261387130997899
Generation 111: Best Fitness = 18, Best Solution = B R' F B' R' B N F' , Temperature = 0.0008335248417898109
Generation 112: Best Fitness = 18, Best Solution = B N R F B' R B F D , Temperature = 0.0007501723576108299
Generation 113: Best Fitness = 18, Best Solution = B R' B' F R B F , Temperature = 0.0006751551218497469
Generation 114: Best Fitness = 18, Best Solution = B R' B' F R F B , Temperature = 0.0006076396096647722
Generation 115: Best Fitness = 18, Best Solution = B R' B' F R R R B F , Temperature = 0.000546875648698295
Generation 116: Best Fitness = 18, Best Solution = B R' B' F R B F , Temperature = 0.0004921880838284655
Generation 117: Best Fitness = 18, Best Solution = B R B' F R' R R' B F , Temperature = 0.000442969275445619
Generation 118: Best Fitness = 18, Best Solution = B R F B' R' B F , Temperature = 0.0003986723479010571
Generation 119: Best Fitness = 18, Best Solution = B R' B' F R' F F F B' N F F , Temperature = 0.0003588051131109514
Generation 120: Best Fitness = 18, Best Solution = B R' B' F R' F B , Temperature = 0.00032292460179985625
Generation 121: Best Fitness = 18, Best Solution = B R F B' R B F' U' , Temperature = 0.00029063214161987065
Generation 122: Best Fitness = 18, Best Solution = B R' B' F R' F B , Temperature = 0.0002615689274578836
Generation 123: Best Fitness = 18, Best Solution = B R B' F R' B N F , Temperature = 0.00023541203471209526
Generation 124: Best Fitness = 18, Best Solution = B R' B' F R' F B , Temperature = 0.00021187083124088574
Generation 125: Best Fitness = 18, Best Solution = B R B' F R F B , Temperature = 0.00019068374811679717
Generation 126: Best Fitness = 18, Best Solution = B R' B' F R' F B , Temperature = 0.00017161537330511747
Generation 127: Best Fitness = 18, Best Solution = B R' B' F R B N F N L' L' N F' F , Temperature = 0.00015445383597460574
Generation 128: Best Fitness = 18, Best Solution = B R F B' R F B , Temperature = 0.00013900845237714516
Generation 129: Best Fitness = 18, Best Solution = B R F B' R B F' F' F , Temperature = 0.00012510760713943064
Generation 130: Best Fitness = 18, Best Solution = B R' B' F R' B F , Temperature = 0.00011259684642548758
Generation 131: Best Fitness = 18, Best Solution = B R F R R' B' R' B' B F B , Temperature = 0.00010133716178293882
Generation 132: Best Fitness = 18, Best Solution = B R B' F R B F , Temperature = 9.120344560464494e-05
Generation 133: Best Fitness = 18, Best Solution = B R' F B' R' B F , Temperature = 8.208310104418045e-05
Generation 134: Best Fitness = 18, Best Solution = B R B' F R F B , Temperature = 7.38747909397624e-05
Generation 135: Best Fitness = 18, Best Solution = B R' B' F R' F B , Temperature = 6.648731184578616e-05
Generation 136: Best Fitness = 18, Best Solution = B R' B' F R B F F N F' F' F , Temperature = 5.9838580661207544e-05
Generation 137: Best Fitness = 18, Best Solution = B R B' F R F B , Temperature = 5.385472259508679e-05
Generation 138: Best Fitness = 18, Best Solution = B R' F B' R' N B N F' F' F , Temperature = 4.846925033557811e-05
Generation 139: Best Fitness = 18, Best Solution = B R' F B' R F' F B B N B F , Temperature = 4.36223253020203e-05
Generation 140: Best Fitness = 18, Best Solution = B R F B' R' F' N F N B F , Temperature = 3.926009277181828e-05
Generation 141: Best Fitness = 18, Best Solution = B R F B' R B F , Temperature = 3.533408349463645e-05
Generation 142: Best Fitness = 18, Best Solution = B R F B' N F F' R' N N F N B N , Temperature = 3.18006751451728e-05
Generation 1: Best Fitness = 16, Best Solution = U N F' D D' R' B' N U' B' L' F D' , Temperature = 90.0
Generation 2: Best Fitness = 16, Best Solution = B' B' R' B' D D' N D' L U' F B , Temperature = 81.0
Generation 3: Best Fitness = 16, Best Solution = D' B L' F U L' N R L F D' B B' , Temperature = 72.9
Generation 4: Best Fitness = 15, Best Solution = D' R' R B' U' R U' R B B' R' R' , Temperature = 65.61000000000001
Generation 5: Best Fitness = 16, Best Solution = B' N D' F U F' U D' B R U' D' D' U' , Temperature = 59.049000000000014
Generation 6: Best Fitness = 16, Best Solution = L N R' L' F F N U R U B U L B' , Temperature = 53.144100000000016
Generation 7: Best Fitness = 16, Best Solution = B' N B B' U L U' U' L D' , Temperature = 47.829690000000014
Generation 8: Best Fitness = 16, Best Solution = D' U' B' D F L F' R' R' L N R D L' D' L' U' , Temperature = 43.04672100000001
Generation 9: Best Fitness = 16, Best Solution = L' F' D' B' D D R R' R L' R L R' R U' U U' D' R , Temperature = 38.742048900000015
Generation 10: Best Fitness = 15, Best Solution = U R F' R D' D' U D' U R' B' U' U' , Temperature = 34.86784401000001
Generation 11: Best Fitness = 16, Best Solution = B B U' B L' F U' R' R' D U U' R B B' L' B' B' N D' , Temperature = 31.381059609000012
Generation 12: Best Fitness = 16, Best Solution = R' U B' R D' U' F B' R L' F' D' D' L' U' , Temperature = 28.242953648100013
Generation 13: Best Fitness = 16, Best Solution = D D B' U' R B' N R' F' F B' L' N R R N , Temperature = 25.41865828329001
Generation 14: Best Fitness = 16, Best Solution = U B' N R' U R F F R' B' N B L F R D' , Temperature = 22.87679245496101
Generation 15: Best Fitness = 16, Best Solution = R L' L B U' D' B' N D' L B' D' R , Temperature = 20.58911320946491
Generation 16: Best Fitness = 16, Best Solution = L U B B' B B R' R B' R N R F R' R D' R' D' R , Temperature = 18.53020188851842
Generation 17: Best Fitness = 16, Best Solution = R F U' R B' D' U D L' D' F L B' , Temperature = 16.67718169966658
Generation 18: Best Fitness = 16, Best Solution = R' L F F R D L' N L' D' B' N D' , Temperature = 15.009463529699921
Generation 19: Best Fitness = 16, Best Solution = D' F' F' U' N F' B' B R' U L N L' R' B' B B F' , Temperature = 13.50851717672993
Generation 20: Best Fitness = 16, Best Solution = F U B U L' F D' B' L' L , Temperature = 12.157665459056936
Generation 21: Best Fitness = 16, Best Solution = B' D' F' R F B B F U' D' B' U L' D' F U F F L' U U D U' F , Temperature = 10.941898913151244
Generation 22: Best Fitness = 17, Best Solution = L' L' F' L F' L B' F' F F B' R' R U B D L U' D R' F' R R U' D' R , Temperature = 9.847709021836119
Generation 23: Best Fitness = 16, Best Solution = B U F' F B' D L D F' F' L' B' L' R' D' D' B U , Temperature = 8.862938119652506
Generation 24: Best Fitness = 16, Best Solution = R B F R' D R N U' D F F B' N R F L F F' R' N F D' F' B' F N B N B F' , Temperature = 7.9766443076872555
Generation 25: Best Fitness = 18, Best Solution = D' D N B B' L B' F U U' D' U' R' D U' U' F' F' F' B' D D' U , Temperature = 7.17897987691853
Generation 26: Best Fitness = 17, Best Solution = F D F N L L B' D R' F' R R B' L' U' L' R D' L R U , Temperature = 6.461081889226677
Generation 27: Best Fitness = 16, Best Solution = B' F' U' R' R R' B U' U U' F D' B L B' B' D F' U' L D R' N F U' D' U' N D' U' , Temperature = 5.81497370030401
Generation 28: Best Fitness = 15, Best Solution = D' F N B B N R D' B' U D' F U' L' D D' F U' R R' D L' R , Temperature = 5.233476330273609
Generation 29: Best Fitness = 16, Best Solution = D U' B U' B U R U' L F' R' B L' D' R' B' D' F B B' F L' , Temperature = 4.710128697246248
Generation 30: Best Fitness = 16, Best Solution = N B' D' L' R' F' U' L' D' B D B' F F' D F' R N D R , Temperature = 4.239115827521624
Generation 31: Best Fitness = 16, Best Solution = B D' F B F' F N D D' N U R' B' F' L' N B' B' F' L' U' F B' R U D' B' F F F U , Temperature = 3.815204244769461
Generation 32: Best Fitness = 16, Best Solution = B L' F' L B L U U B B D' B' L N R L' F F U B' D , Temperature = 3.433683820292515
Generation 33: Best Fitness = 16, Best Solution = F D' B' L R' B D D' R' D R N B' R' D F B' F' D' , Temperature = 3.090315438263264
Generation 34: Best Fitness = 16, Best Solution = D' L R' R N B D' U' R' R F' F' F' F' R N F' R' D R' B' U' U' L L F B L' B' R' D D' U' F' L F' R' U , Temperature = 2.7812838944369376
Generation 35: Best Fitness = 16, Best Solution = D' U F' U D L' R' R F N D' B U L' L U L U' , Temperature = 2.5031555049932437
Generation 36: Best Fitness = 16, Best Solution = D' B' U L' D' R N R L N , Temperature = 2.2528399544939193
Generation 37: Best Fitness = 16, Best Solution = F D' B' L L' R' B B D U' D B U' R' L D U L F B' U' F' B' R B' U' U F' L F , Temperature = 2.0275559590445273
Generation 38: Best Fitness = 16, Best Solution = B F U N U N B' R' F D' L F B' L' R N U' B' B' , Temperature = 1.8248003631400747
Generation 39: Best Fitness = 16, Best Solution = F R' B B L R' B' F' R' F' F' D' R' U' F' D' R' R' L' D B L' R' R' , Temperature = 1.6423203268260673
Generation 40: Best Fitness = 16, Best Solution = D' D' L B U D B F' N L' F B D' L' R' U' R' D' D' , Temperature = 1.4780882941434605
Generation 41: Best Fitness = 16, Best Solution = F' F D' D' F R' F' U' B' D B' D' D N N B N U' , Temperature = 1.3302794647291145
Generation 42: Best Fitness = 16, Best Solution = F' F D' D' F R' F' U' B' N B B , Temperature = 1.1972515182562031
Generation 43: Best Fitness = 16, Best Solution = L N D D R F' N B F N L' , Temperature = 1.0775263664305827
Generation 44: Best Fitness = 16, Best Solution = F' B' R R' D R' U' F R' R L' R' R U' D' B F D' D' , Temperature = 0.9697737297875245
Generation 45: Best Fitness = 16, Best Solution = B R N U L F' R F U' R U' R D' D' R' L' , Temperature = 0.8727963568087721
Generation 46: Best Fitness = 17, Best Solution = D' R D B R' L' R' U' D U' R N L F D F U' U D' R U' N U D' , Temperature = 0.785516721127895
Generation 47: Best Fitness = 18, Best Solution = D' R D B R' L' R' U' D N L R U' F D F U' U N U' D' , Temperature = 0.7069650490151055
Generation 48: Best Fitness = 18, Best Solution = D' R D B R' L' R' U' D N R L U' F D F U' U N U' D' , Temperature = 0.6362685441135949
Generation 49: Best Fitness = 18, Best Solution = D' R D B R' L' R' U' D N L R U' F D F N U' U , Temperature = 0.5726416897022354
Generation 50: Best Fitness = 18, Best Solution = U D B' U' F' R' F B' D' D' D' D' B' B' , Temperature = 0.5153775207320118
Generation 51: Best Fitness = 18, Best Solution = D U B' U' F' R' F N B' D' D' D' D' U' D U' N U' D' , Temperature = 0.46383976865881066
Generation 52: Best Fitness = 18, Best Solution = U' D U B' U' F' R' F B' D' D' D D R' N D N U' D' D' U' N F F , Temperature = 0.4174557917929296
Generation 53: Best Fitness = 18, Best Solution = D U B' U' F' R' F N B' D' N U D' D' D U' N U' D' , Temperature = 0.37571021261363663
Generation 54: Best Fitness = 18, Best Solution = D U B' U' F' R' F N B' F F U' N U' N U' , Temperature = 0.338139191352273
Generation 55: Best Fitness = 18, Best Solution = D U B' U' F' R' F B' D' U' D' U' N U U U' D' U' D N D' D , Temperature = 0.3043252722170457
Generation 56: Best Fitness = 18, Best Solution = D U B' U' F' R' F N B' D D' D U' N N D' U N D' D' U' D , Temperature = 0.2738927449953411
Generation 57: Best Fitness = 18, Best Solution = D U B' U' F' R' N F B' D' D' U' D' U D' N U N U' D D' D' , Temperature = 0.246503470495807
